Crash Year,Crash Month,Crash Day,Time of Day,Day of Week,City or Township,Crash: Motorway,Crash: Hit-and-Run,Lighting Conditions,Weather Conditions (2021+),Speed Limit at Crash Site,Worst Injury in Crash,Party Type,Person Age,Person Gender
2015,October,15,1:00 PM - 2:00 PM,Friday,United Kingdom: Thursk,Motorway crash,Not hit-and-run,Daylight,Female,25,Suspected serious injury (A),Motor vehicle driver,46,Male
2015,October,15,6:00 AM - 7:00 AM,Friday,United Kingdom: Westland,Motorway crash,Not hit-and-run,Dark unlighted,Female,40,Suspected serious injury (A),Motor vehicle driver,45,Female
2015,October,15,8:00 AM - 9:00 AM,Friday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,30,No injury (O),Motor vehicle driver,65,Female
2015,November,15,6:00 PM - 7:00 PM,Monday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,30,No injury (O),Motor vehicle driver,42,Male
2015,November,15,5:00 PM - 6:00 PM,Monday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dawn,Female,30,Possible injury (C),Motor vehicle driver,28,Female
2015,November,15,10:00 PM - 11:00 PM,Monday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,25,Suspected serious injury (A),Motor vehicle driver,28,Female
2015,December,15,7:00 PM - 8:00 PM,Wednesday,United Kingdom: Sheffield,Non motorway crash,Not hit-and-run,Dark lighted,Female,45,Fatal injury (K),Motor vehicle driver,21,Male
2015,December,15,6:00 PM - 7:00 PM,Wednesday,United Kingdom: Westland,Non motorway crash,Not hit-and-run,Dark lighted,Female,40,Suspected minor injury (B),Motor vehicle driver,50,Male
2015,December,15,4:00 PM - 5:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,35,No injury (O),Motor vehicle driver,28,Male
2015,January,16,2:00 PM - 3:00 PM,Saturday,United Kingdom: Derby,Non motorway crash,Not hit-and-run,Daylight,Female,70,Possible injury (C),Motor vehicle driver,18,Female
2015,February,16,5:00 PM - 6:00 PM,Tuesday,United Kingdom: Canterbury Twp.,Motorway crash,Hit-and-run,Daylight,Female,45,Suspected minor injury (B),Motor vehicle driver,28,Female
2015,March,16,3:00 PM - 4:00 PM,Tuesday,United Kingdom: River Rouge,Non motorway crash,Not hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,39,Female
2015,March,16,4:00 PM - 5:00 PM,Tuesday,United Kingdom: Thursk,Non motorway crash,Not hit-and-run,Daylight,Female,25,Suspected serious injury (A),Motor vehicle driver,31,Male
2015,March,16,12:00 midnight - 1:00 AM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,35,Suspected minor injury (B),Motor vehicle driver,28,Female
2015,March,16,5:00 PM - 6:00 PM,Tuesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,25,Suspected minor injury (B),Motor vehicle driver,28,Female
2015,April,16,4:00 PM - 5:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,25,No injury (O),Motor vehicle driver,28,Female
2015,May,16,6:00 PM - 7:00 PM,Sunday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,35,Suspected minor injury (B),Motor vehicle driver,23,Female
2015,May,16,11:00 AM - 12:00 noon,Sunday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark lighted,Female,35,Possible injury (C),Motor vehicle driver,18,Male
2015,June,16,2:00 PM - 3:00 PM,Wednesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,30,Suspected serious injury (A),Motor vehicle driver,54,Male
2015,June,16,12:00 noon - 1:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,30,No injury (O),Motor vehicle driver,38,Female
2015,June,16,4:00 PM - 5:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,35,No injury (O),Motor vehicle driver,63,Female
2015,June,16,3:00 PM - 4:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,50,Male
2015,July,16,3:00 PM - 4:00 PM,Friday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,35,Suspected serious injury (A),Motor vehicle driver,33,Male
2015,July,16,2:00 PM - 3:00 PM,Friday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,35,No injury (O),Motor vehicle driver,28,Female
2015,August,16,4:00 PM - 5:00 PM,Monday,United Kingdom: Bradford,Non motorway crash,Not hit-and-run,Daylight,Female,40,Fatal injury (K),Motor vehicle driver,23,Female
2015,August,16,6:00 PM - 7:00 PM,Monday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,25,No injury (O),Motor vehicle driver,22,Male
2015,August,16,6:00 PM - 7:00 PM,Monday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,25,No injury (O),Motor vehicle driver,28,Female
2015,August,16,11:00 PM - 12:00 midnight,Monday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,35,Possible injury (C),Motor vehicle driver,28,Female
2015,August,16,11:00 PM - 12:00 midnight,Monday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark unlighted,Female,25,Suspected minor injury (B),Motor vehicle driver,28,Female
2015,October,16,11:00 PM - 12:00 midnight,Saturday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,35,Suspected minor injury (B),Motor vehicle driver,30,Female
2015,November,16,10:00 PM - 11:00 PM,Tuesday,United Kingdom: Brownstown Twp.,Non motorway crash,Not hit-and-run,Dark lighted,Female,50,Possible injury (C),Motor vehicle driver,42,Male
2015,November,16,11:00 AM - 12:00 noon,Tuesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,Female,Possible injury (C),Motor vehicle driver,52,Male
2015,November,16,5:00 PM - 6:00 PM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,Female,Possible injury (C),Motor vehicle driver,47,Male
2015,November,16,3:00 PM - 4:00 PM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,28,Male
2015,December,16,11:00 AM - 12:00 noon,Thursday,United Kingdom: Solihull,Motorway crash,Not hit-and-run,Daylight,Female,40,Suspected serious injury (A),Motor vehicle driver,24,Female
2015,December,16,1:00 PM - 2:00 PM,Thursday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,35,Possible injury (C),Motor vehicle driver,52,Male
2015,January,17,2:00 AM - 3:00 AM,Sunday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,30,Suspected minor injury (B),Motor vehicle driver,28,Female
2015,March,17,4:00 PM - 5:00 PM,Wednesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,30,Suspected minor injury (B),Motor vehicle driver,62,Female
2015,March,17,9:00 PM - 10:00 PM,Wednesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark unlighted,Female,30,Suspected serious injury (A),Motor vehicle driver,50,Male
2015,March,17,5:00 PM - 6:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,25,Suspected minor injury (B),Motor vehicle driver,46,Male
2015,March,17,8:00 PM - 9:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,30,No injury (O),Motor vehicle driver,28,Female
2015,April,17,6:00 AM - 7:00 AM,Saturday,United Kingdom: Huron Twp.,Non motorway crash,Not hit-and-run,Dawn,Female,60,Fatal injury (K),Motor vehicle driver,67,Male
2015,April,17,2:00 PM - 3:00 PM,Saturday,United Kingdom: Trenton,Non motorway crash,Not hit-and-run,Daylight,Female,25,Suspected minor injury (B),Motor vehicle driver,37,Female
2015,June,17,1:00 AM - 2:00 AM,Thursday,United Kingdom: Greater Manchester,Non motorway crash,Not hit-and-run,Dark lighted,Female,50,Suspected serious injury (A),Motor vehicle driver,40,Male
2015,June,17,10:00 PM - 11:00 PM,Thursday,United Kingdom: Wolverhampton,Motorway crash,Hit-and-run,Dark lighted,Female,40,Possible injury (C),Motor vehicle driver,28,Female
2015,June,17,10:00 PM - 11:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,35,No injury (O),Motor vehicle driver,28,Female
2015,July,17,4:00 PM - 5:00 PM,Saturday,United Kingdom: Dewsbury,Motorway crash,Not hit-and-run,Daylight,Female,40,Possible injury (C),Motor vehicle driver,23,Female
2015,July,17,10:00 PM - 11:00 PM,Saturday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,25,Suspected minor injury (B),Motor vehicle driver,28,Female
2015,August,17,3:00 AM - 4:00 AM,Tuesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,30,Suspected minor injury (B),Motor vehicle driver,28,Female
2015,September,17,3:00 PM - 4:00 PM,Friday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,19,Female
2015,September,17,8:00 PM - 9:00 PM,Friday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark lighted,Female,Female,No injury (O),Motor vehicle driver,58,Female
2015,October,17,7:00 PM - 8:00 PM,Sunday,United Kingdom: Brownstown Twp.,Non motorway crash,Not hit-and-run,Dark unlighted,Female,55,Possible injury (C),Motor vehicle driver,61,Male
2015,November,17,4:00 PM - 5:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,35,No injury (O),Motor vehicle driver,58,Female
2015,December,17,11:00 PM - 12:00 midnight,Friday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,30,Suspected minor injury (B),Motor vehicle driver,28,Female
2015,December,17,8:00 AM - 9:00 AM,Friday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,40,Suspected minor injury (B),Motor vehicle driver,28,Male
2015,January,18,1:00 AM - 2:00 AM,Monday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,30,Suspected serious injury (A),Motor vehicle driver,28,Male
2015,January,18,1:00 AM - 2:00 AM,Monday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,30,Suspected serious injury (A),Motor vehicle driver,28,Female
2015,February,18,9:00 AM - 10:00 AM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,52,Male
2015,February,18,10:00 PM - 11:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,30,No injury (O),Motor vehicle driver,28,Male
2015,April,18,4:00 AM - 5:00 AM,Sunday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,25,No injury (O),Motor vehicle driver,28,Female
2015,April,18,8:00 PM - 9:00 PM,Sunday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,25,Suspected serious injury (A),Motor vehicle driver,28,Female
2015,April,18,8:00 PM - 9:00 PM,Sunday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Other / unknown,Female,30,Suspected serious injury (A),Motor vehicle driver,28,Female
2015,May,18,6:00 AM - 7:00 AM,Tuesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,40,Possible injury (C),Motor vehicle driver,28,Male
2015,June,18,3:00 PM - 4:00 PM,Friday,United Kingdom: Highland Park,Non motorway crash,Not hit-and-run,Daylight,Female,25,Suspected minor injury (B),Motor vehicle driver,54,Male
2015,July,18,10:00 PM - 11:00 PM,Sunday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark unlighted,Female,30,Suspected minor injury (B),Motor vehicle driver,40,Male
2015,July,18,7:00 PM - 8:00 PM,Sunday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,20,Suspected serious injury (A),Motor vehicle driver,28,Male
2015,August,18,2:00 PM - 3:00 PM,Wednesday,United Kingdom: Greater Manchester,Motorway crash,Not hit-and-run,Daylight,Female,35,Possible injury (C),Motor vehicle driver,80,Female
2015,August,18,9:00 PM - 10:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark lighted,Female,35,Suspected serious injury (A),Motor vehicle driver,30,Female
2015,August,18,4:00 PM - 5:00 PM,Wednesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,25,Suspected serious injury (A),Motor vehicle driver,28,Male
2015,October,18,8:00 AM - 9:00 AM,Monday,United Kingdom: Cambridge,Non motorway crash,Not hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,45,Female
2015,October,18,4:00 PM - 5:00 PM,Monday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,Female,No injury (O),Motor vehicle driver,18,Female
2015,October,18,11:00 AM - 12:00 noon,Monday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,32,Female
2015,November,18,7:00 PM - 8:00 PM,Thursday,United Kingdom: Bradford,Motorway crash,Not hit-and-run,Dark lighted,Female,40,Suspected serious injury (A),Motor vehicle driver,25,Male
2015,November,18,3:00 PM - 4:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,28,Female
2015,November,18,6:00 AM - 7:00 AM,Thursday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,35,Possible injury (C),Motor vehicle driver,28,Female
2015,December,18,11:00 PM - 12:00 midnight,Saturday,United Kingdom: Bradford,Non motorway crash,Not hit-and-run,Dark lighted,Female,40,Suspected minor injury (B),Motor vehicle driver,47,Male
2015,January,19,10:00 PM - 11:00 PM,Tuesday,United Kingdom: Canterbury Twp.,Non motorway crash,Not hit-and-run,Dark unlighted,Female,55,Suspected serious injury (A),Motor vehicle driver,28,Male
2015,January,19,4:00 PM - 5:00 PM,Tuesday,United Kingdom: Canterbury Twp.,Motorway crash,Not hit-and-run,Daylight,Female,45,Possible injury (C),Motor vehicle driver,19,Male
2015,February,19,9:00 PM - 10:00 PM,Friday,United Kingdom: Wolverhampton,Non motorway crash,Not hit-and-run,Daylight,Female,35,Possible injury (C),Motor vehicle driver,27,Male
2015,February,19,10:00 PM - 11:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,40,Suspected serious injury (A),Motor vehicle driver,56,Male
2015,February,19,8:00 PM - 9:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark unlighted,Female,Female,Suspected minor injury (B),Motor vehicle driver,47,Male
2015,April,19,8:00 AM - 9:00 AM,Monday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,30,No injury (O),Motor vehicle driver,28,Male
2015,April,19,11:00 AM - 12:00 noon,Monday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,30,Suspected minor injury (B),Motor vehicle driver,28,Female
2015,May,19,3:00 PM - 4:00 PM,Wednesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,30,No injury (O),Motor vehicle driver,46,Female
2015,May,19,6:00 PM - 7:00 PM,Wednesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,25,Suspected minor injury (B),Motor vehicle driver,54,Male
2015,June,19,1:00 AM - 2:00 AM,Saturday,United Kingdom: Bradford,Non motorway crash,Hit-and-run,Dark lighted,Female,25,Suspected minor injury (B),Motor vehicle driver,28,Female
2015,June,19,11:00 AM - 12:00 noon,Saturday,United Kingdom: Derby,Motorway crash,Not hit-and-run,Daylight,Female,40,No injury (O),Motor vehicle driver,51,Female
2015,June,19,11:00 AM - 12:00 noon,Saturday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,25,No injury (O),Motor vehicle driver,32,Female
2015,July,19,2:00 AM - 3:00 AM,Monday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,25,Suspected serious injury (A),Motor vehicle driver,18,Male
2015,August,19,4:00 PM - 5:00 PM,Thursday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,30,No injury (O),Motor vehicle driver,73,Female
2015,August,19,4:00 PM - 5:00 PM,Thursday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,35,No injury (O),Motor vehicle driver,28,Male
2015,August,19,4:00 PM - 5:00 PM,Thursday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,28,Female
2015,September,19,1:00 AM - 2:00 AM,Sunday,United Kingdom: Dewsbury,Non motorway crash,Not hit-and-run,Dark unlighted,Female,25,Suspected minor injury (B),Motor vehicle driver,28,Male
2015,October,19,10:00 PM - 11:00 PM,Tuesday,United Kingdom: Dewsbury,Motorway crash,Hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,28,Female
2015,October,19,4:00 PM - 5:00 PM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,Female,Possible injury (C),Motor vehicle driver,54,Male
2015,October,19,7:00 AM - 8:00 AM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,25,Possible injury (C),Motor vehicle driver,51,Male
2015,October,19,1:00 PM - 2:00 PM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,35,No injury (O),Motor vehicle driver,28,Female
2015,November,19,2:00 PM - 3:00 PM,Friday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,28,Female
2015,November,19,7:00 PM - 8:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,25,Possible injury (C),Motor vehicle driver,28,Female
2015,November,19,7:00 AM - 8:00 AM,Friday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,35,Possible injury (C),Motor vehicle driver,28,Female
2015,December,19,12:00 noon - 1:00 PM,Sunday,United Kingdom: Dewsbury,Non motorway crash,Hit-and-run,Daylight,Female,15,Suspected minor injury (B),Motor vehicle driver,28,Male
2015,January,20,11:00 AM - 12:00 noon,Wednesday,United Kingdom: Sheffield,Non motorway crash,Not hit-and-run,Daylight,Female,40,Possible injury (C),Motor vehicle driver,21,Male
2015,January,20,11:00 AM - 12:00 noon,Wednesday,United Kingdom: Derby,Motorway crash,Not hit-and-run,Daylight,Female,45,Possible injury (C),Motor vehicle driver,22,Male
2015,January,20,7:00 PM - 8:00 PM,Wednesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,Female,No injury (O),Motor vehicle driver,56,Male
2015,January,20,11:00 AM - 12:00 noon,Wednesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,30,Suspected minor injury (B),Motor vehicle driver,28,Male
2015,February,20,5:00 PM - 6:00 PM,Saturday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dusk,Female,25,Suspected minor injury (B),Motor vehicle driver,34,Male
